frame_index,video_time_s,episode_time_s,source_receipt_unix_ns,source_header_ns,hold_age_s
721,48.06666666666667,48.066666667,1789314517807028155,1789314517726017183,0.037127408
722,48.13333333333333,48.133333333,1789314517867772543,1789314517801907134,0.043049686000000004
723,48.2,48.2,1789314517923334846,1789314517873121016,0.05415405
724,48.266666666666666,48.266666667,1789314517993082690,1789314517937733950,0.051072873000000005
725,48.333333333333336,48.333333333000006,1789314518062405959,1789314518006722210,0.048416270000000004
726,48.4,48.400000000000006,1789314518141424701,1789314518080391873,0.036064195
727,48.46666666666667,48.466666667000005,1789314518204756567,1789314518149047408,0.039398996000000006
728,48.53333333333333,48.533333333,1789314518285676378,1789314518221021372,0.025145851
729,48.6,48.6,1789314518338048387,1789314518288041408,0.039440509000000006
730,48.666666666666664,48.666666667,1789314518420702845,1789314518375395746,0.023452718
731,48.733333333333334,48.733333333000004,1789314518487685085,1789314518429059627,0.023137144000000002
732,48.8,48.800000000000004,1789314518564363921,1789314518500050877,0.013124975
733,48.86666666666667,48.866666667000004,1789314518564363921,1789314518500050877,0.07979164200000001
734,48.93333333333333,48.933333333,1789314518677397896,1789314518605761671,0.033424333
735,49.0,49.0,1789314518733422423,1789314518644998608,0.044066473
736,49.06666666666667,49.066666667,1789314518801702168,1789314518706529323,0.042453395000000005
737,49.13333333333333,49.133333333,1789314518847541301,1789314518782251720,0.063280928
738,49.2,49.2,1789314518916847349,1789314518846110819,0.060641547000000004
739,49.266666666666666,49.266666667,1789314519041021710,1789314518984184449,0.0031338530000000002
740,49.333333333333336,49.333333333000006,1789314519108917778,1789314519056936644,0.0019044510000000001
741,49.4,49.400000000000006,1789314519108917778,1789314519056936644,0.068571118
742,49.46666666666667,49.466666667000005,1789314519200573690,1789314519132722715,0.043581873
743,49.53333333333333,49.533333333,1789314519266636859,1789314519199308413,0.04418537
744,49.6,49.6,1789314519323228902,1789314519268080366,0.054259994000000006
745,49.666666666666664,49.666666667,1789314519384554588,1789314519340498052,0.059600975
746,49.733333333333334,49.733333333000004,1789314519454995516,1789314519406304965,0.055826713
747,49.8,49.800000000000004,1789314519530515923,1789314519476750278,0.046972973
748,49.86666666666667,49.866666667000004,1789314519600015198,1789314519545202352,0.044140365
749,49.93333333333333,49.933333333,1789314519688801122,1789314519618565723,0.022021107
750,50.0,50.0,1789314519759606671,1789314519706248598,0.017882225
751,50.06666666666667,50.066666667,1789314519833862857,1789314519776418324,0.010292706
752,50.13333333333333,50.133333333,1789314519833862857,1789314519776418324,0.076959372
753,50.2,50.2,1789314519913215354,1789314519847658936,0.064273542
754,50.266666666666666,50.266666667,1789314519985659571,1789314519916988462,0.058495992000000004
755,50.333333333333336,50.333333333000006,1789314520107049936,1789314520045552240,0.0037722930000000003
756,50.4,50.400000000000006,1789314520174392740,1789314520113047478,0.003096156
757,50.46666666666667,50.466666667000005,1789314520235341472,1789314520188096357,0.008814091000000001
758,50.53333333333333,50.533333333,1789314520235341472,1789314520188096357,0.07548075700000001
759,50.6,50.6,1789314520312330878,1789314520255923636,0.065158018
760,50.666666666666664,50.666666667,1789314520383170275,1789314520329385566,0.060985288000000006
761,50.733333333333334,50.733333333000004,1789314520455312745,1789314520389418505,0.055509484000000005
762,50.8,50.800000000000004,1789314520544573175,1789314520484425599,0.032915721
763,50.86666666666667,50.866666667000004,1789314520596773912,1789314520535598304,0.047381651000000004
764,50.93333333333333,50.933333333,1789314520658845695,1789314520604548571,0.051976534000000005
765,51.0,51.0,1789314520732863598,1789314520676366713,0.044625298
766,51.06666666666667,51.066666667,1789314520794228317,1789314520740223869,0.049927246
767,51.13333333333333,51.133333333,1789314520863742494,1789314520809453819,0.047079735000000004
768,51.2,51.2,1789314520936029494,1789314520878003012,0.041459402
769,51.266666666666666,51.266666667,1789314520996474196,1789314520953383803,0.047681367
770,51.333333333333336,51.333333333000006,1789314521065801746,1789314521015681468,0.045020483
771,51.4,51.400000000000006,1789314521142788450,1789314521088735366,0.034700446
772,51.46666666666667,51.466666667000005,1789314521222205215,1789314521164895024,0.021950348
773,51.53333333333333,51.533333333,1789314521289448314,1789314521231314278,0.021373915
774,51.6,51.6,1789314521349425363,1789314521302012972,0.028063533
775,51.666666666666664,51.666666667,1789314521435194369,1789314521371779904,0.008961194
776,51.733333333333334,51.733333333000004,1789314521499859966,1789314521443494148,0.010962263
777,51.8,51.800000000000004,1789314521569467838,1789314521512985269,0.008021058000000001
778,51.86666666666667,51.866666667000004,1789314521636923283,1789314521580728814,0.007232280000000001
779,51.93333333333333,51.933333333,1789314521703733497,1789314521652347495,0.007088732
780,52.0,52.0,1789314521776432599,1789314521718591526,0.001056297
781,52.06666666666667,52.066666667,1789314521841837231,1789314521789071890,0.002318332
782,52.13333333333333,52.133333333,1789314521841837231,1789314521789071890,0.068984998
783,52.2,52.2,1789314521913224203,1789314521862647036,0.064264693
784,52.266666666666666,52.266666667,1789314521997749343,1789314521929820527,0.046406220000000005
785,52.333333333333336,52.333333333000006,1789314522055776862,1789314522000538904,0.055045367000000005
786,52.4,52.400000000000006,1789314522126895563,1789314522070997749,0.050593333000000004
787,52.46666666666667,52.466666667000005,1789314522201633688,1789314522141527162,0.042521875
788,52.53333333333333,52.533333333,1789314522280461022,1789314522222724324,0.030361207
789,52.6,52.6,1789314522329185214,1789314522274975352,0.048303682
790,52.666666666666664,52.666666667,1789314522400159546,1789314522349517485,0.043996017000000005
791,52.733333333333334,52.733333333000004,1789314522472909393,1789314522418201774,0.037912836000000005
792,52.8,52.800000000000004,1789314522552185038,1789314522490327480,0.025303858000000002
793,52.86666666666667,52.866666667000004,1789314522627889266,1789314522564459257,0.016266297000000002
794,52.93333333333333,52.933333333,1789314522683983648,1789314522628816644,0.026838581
795,53.0,53.0,1789314522764543676,1789314522717136606,0.01294522
796,53.06666666666667,53.066666667,1789314522829183017,1789314522774567986,0.014972546000000002
797,53.13333333333333,53.133333333,1789314522909675517,1789314522853443677,0.001146712
798,53.2,53.2,1789314522972714757,1789314522915665760,0.004774139
799,53.266666666666666,53.266666667,1789314523035095542,1789314522984420586,0.009060021
800,53.333333333333336,53.333333333000006,1789314523105476348,1789314523049146586,0.005345881
801,53.4,53.400000000000006,1789314523173580777,1789314523118238401,0.003908119
802,53.46666666666667,53.466666667000005,1789314523173580777,1789314523118238401,0.070574786
803,53.53333333333333,53.533333333,1789314523245197319,1789314523189024249,0.06562491000000001
804,53.6,53.6,1789314523311877157,1789314523259839668,0.065611739
805,53.666666666666664,53.666666667,1789314523443234377,1789314523404323787,0.000921186
806,53.733333333333334,53.733333333000004,1789314523443234377,1789314523404323787,0.067587852
807,53.8,53.800000000000004,1789314523514250621,1789314523469487054,0.06323827500000001
808,53.86666666666667,53.866666667000004,1789314523583712466,1789314523538760075,0.060443097
809,53.93333333333333,53.933333333,1789314523653883966,1789314523611246773,0.056938263
810,54.0,54.0,1789314523726210323,1789314523675504359,0.051278573
811,54.06666666666667,54.06666666700001,1789314523807154320,1789314523747865537,0.037001243
812,54.13333333333333,54.133333333,1789314523871243470,1789314523816941414,0.039578759000000005
813,54.2,54.2,1789314523952181385,1789314523894292488,0.025307511
814,54.266666666666666,54.266666667,1789314524013429928,1789314523959556919,0.030725635
815,54.333333333333336,54.333333333000006,1789314524085547511,1789314524031872358,0.025274718
816,54.4,54.400000000000006,1789314524152972292,1789314524098641187,0.024516604
817,54.46666666666667,54.466666667000005,1789314524223399555,1789314524176697325,0.020756008000000003
818,54.53333333333333,54.533333333,1789314524293337733,1789314524238362837,0.017484496000000002
819,54.6,54.6,1789314524362059794,1789314524314296602,0.015429102
820,54.666666666666664,54.666666667,1789314524437407215,1789314524377471228,0.006748348
821,54.733333333333334,54.733333333000004,1789314524507334928,1789314524456154195,0.0034873010000000004
822,54.8,54.800000000000004,1789314524567991484,1789314524518097597,0.009497412
823,54.86666666666667,54.866666667000004,1789314524567991484,1789314524518097597,0.07616407900000001
824,54.93333333333333,54.933333333,1789314524675832282,1789314524625009768,0.034989947
825,55.0,55.0,1789314524749791627,1789314524674544251,0.027697269
826,55.06666666666667,55.06666666700001,1789314524794936801,1789314524744085005,0.049218762000000006
827,55.13333333333333,55.133333333,1789314524861927033,1789314524810948149,0.048895196
828,55.2,55.2,1789314524926686558,1789314524885334587,0.050802338
829,55.266666666666666,55.266666667,1789314525012554569,1789314524949672588,0.031600994
830,55.333333333333336,55.333333333000006,1789314525060433255,1789314525010561076,0.050388974
831,55.4,55.400000000000006,1789314525119671834,1789314525079629663,0.057817062
832,55.46666666666667,55.466666667000005,1789314525215753150,1789314525149878043,0.028402413
833,55.53333333333333,55.533333333,1789314525291401778,1789314525233152409,0.019420451000000002
834,55.6,55.6,1789314525356634373,1789314525303279654,0.020854523
835,55.666666666666664,55.666666667,1789314525411298406,1789314525361576325,0.032857157000000005
836,55.733333333333334,55.733333333000004,1789314525490182888,1789314525435499589,0.020639341000000002
837,55.8,55.800000000000004,1789314525557667408,1789314525501712657,0.019821488
838,55.86666666666667,55.866666667000004,1789314525633544960,1789314525580641400,0.010610603000000001
839,55.93333333333333,55.933333333,1789314525705893375,1789314525648841497,0.004928854
840,56.0,56.0,1789314525770490500,1789314525715981239,0.0069983960000000005
841,56.06666666666667,56.06666666700001,1789314525835927345,1789314525782928573,0.008228218
842,56.13333333333333,56.133333333,1789314525909153371,1789314525852754150,0.001668858
843,56.2,56.2,1789314525909153371,1789314525852754150,0.06833552500000001
844,56.266666666666666,56.266666667,1789314525984419968,1789314525919439052,0.059735595
845,56.333333333333336,56.333333333000006,1789314526049727477,1789314525990303348,0.061094752
846,56.4,56.400000000000006,1789314526118343164,1789314526063461387,0.059145732000000006
847,56.46666666666667,56.466666667000005,1789314526200121267,1789314526130958665,0.044034296
848,56.53333333333333,56.533333333,1789314526259446758,1789314526198475753,0.051375471000000006
849,56.6,56.6,1789314526336584131,1789314526275600293,0.040904765
850,56.666666666666664,56.666666667,1789314526401261415,1789314526340232739,0.042894148
851,56.733333333333334,56.733333333000004,1789314526478180585,1789314526411478861,0.032641644000000004
852,56.8,56.800000000000004,1789314526560219968,1789314526488878987,0.017268928
853,56.86666666666667,56.866666667000004,1789314526620058130,1789314526558925186,0.024097433
854,56.93333333333333,56.933333333,1789314526683379631,1789314526628095725,0.027442598000000002
855,57.0,57.0,1789314526743974462,1789314526690453908,0.033514434
856,57.06666666666667,57.06666666700001,1789314526823953944,1789314526763998744,0.020201619
857,57.13333333333333,57.133333333,1789314526901844498,1789314526834733539,0.008977731000000001
858,57.2,57.2,1789314526977013854,1789314526898476372,0.000475042
859,57.266666666666666,57.266666667,1789314527037887464,1789314526968129243,0.006268099
860,57.333333333333336,57.333333333000006,1789314527095063433,1789314527040517291,0.015758796000000002
861,57.4,57.400000000000006,1789314527176880342,1789314527112256068,0.0006085540000000001
862,57.46666666666667,57.466666667000005,1789314527243088234,1789314527196894795,0.001067329
863,57.53333333333333,57.533333333,1789314527243088234,1789314527196894795,0.067733995
864,57.6,57.6,1789314527314458582,1789314527262158955,0.063030314
865,57.666666666666664,57.666666667,1789314527378291303,1789314527326493338,0.06586426000000001
866,57.733333333333334,57.733333333000004,1789314527445779832,1789314527398831293,0.065042397
867,57.8,57.800000000000004,1789314527525298187,1789314527467476859,0.052190709
868,57.86666666666667,57.866666667000004,1789314527593506036,1789314527536299023,0.050649527
869,57.93333333333333,57.933333333,1789314527650552069,1789314527603764829,0.06027016
870,58.0,58.00000000000001,1789314527730326839,1789314527670942920,0.047162057
871,58.06666666666667,58.06666666700001,1789314527795284626,1789314527738630129,0.048870937
872,58.13333333333333,58.133333333,1789314527863984503,1789314527814523368,0.046837726
873,58.2,58.2,1789314527944525320,1789314527881553057,0.032963576
874,58.266666666666666,58.266666667,1789314528013261328,1789314527947948651,0.030894235000000003
875,58.333333333333336,58.333333333000006,1789314528078694841,1789314528022213591,0.032127388
876,58.4,58.400000000000006,1789314528158396340,1789314528103321663,0.019092556
877,58.46666666666667,58.466666667000005,1789314528211444305,1789314528158139893,0.032711258
878,58.53333333333333,58.533333333,1789314528294267403,1789314528230863514,0.016554826
879,58.6,58.6,1789314528358033576,1789314528300916121,0.01945532
880,58.666666666666664,58.666666667,1789314528358033576,1789314528300916121,0.08612198700000001
881,58.733333333333334,58.733333333000004,1789314528483756997,1789314528439454934,0.027065232
882,58.8,58.800000000000004,1789314528558636946,1789314528510353020,0.018851950000000003
883,58.86666666666667,58.866666667000004,1789314528558636946,1789314528510353020,0.085518617
884,58.93333333333333,58.933333333,1789314528707245664,1789314528651963665,0.0035765650000000003
885,59.0,59.00000000000001,1789314528707245664,1789314528651963665,0.070243232
886,59.06666666666667,59.06666666700001,1789314528837165278,1789314528791494824,0.006990285000000001
887,59.13333333333333,59.133333333,1789314528837165278,1789314528791494824,0.073656951
888,59.2,59.2,1789314528921354399,1789314528864788467,0.056134497000000005
889,59.266666666666666,59.266666667,1789314528987418357,1789314528930045511,0.056737206000000005
890,59.333333333333336,59.333333333000006,1789314529063164066,1789314528997370999,0.047658163
891,59.4,59.400000000000006,1789314529133056512,1789314529078250550,0.044432384000000005
892,59.46666666666667,59.466666667000005,1789314529198164278,1789314529144507096,0.045991285
893,59.53333333333333,59.533333333,1789314529279087513,1789314529214493762,0.031734716
894,59.6,59.6,1789314529341111957,1789314529287918192,0.036376939000000004
895,59.666666666666664,59.666666667,1789314529407934204,1789314529350183402,0.036221359
896,59.733333333333334,59.733333333000004,1789314529407934204,1789314529350183402,0.10288802500000001
897,59.8,59.800000000000004,1789314529573626296,1789314529562721059,0.0038626000000000003
898,59.86666666666667,59.866666667000004,1789314529633127520,1789314529627505297,0.011028043000000001
899,59.93333333333333,59.933333333,1789314529708577062,1789314529702637616,0.002245167
900,60.0,60.00000000000001,1789314529708577062,1789314529702637616,0.068911834
901,60.06666666666667,60.06666666700001,1789314529777668130,1789314529771942246,0.066487433
902,60.13333333333333,60.133333333,1789314529846050312,1789314529839884214,0.064771917
903,60.2,60.2,1789314529913612617,1789314529907740092,0.06387627900000001
904,60.266666666666666,60.266666667,1789314529988141631,1789314529981450029,0.056013932
905,60.333333333333336,60.333333333000006,1789314530055199161,1789314530045592005,0.055623068000000005
906,60.4,60.400000000000006,1789314530127135013,1789314530117723816,0.050353883
