run,index,kind,category,command_id,target,progress,status,start_unix,end_unix,elapsed_s,observed_nonzero_command_s,observed_zero_command_s,unclassified_macro_s,mean_progress_per_macro_s,first_zero_command_elapsed_s,correction_restarts,command_near_0p5_s,translation_nonzero_ticks,translation_with_yaw_correction_ticks,measured_moving_twist_median_mps,measured_turn_rate_median_radps,matched_moving_twist_samples,command_receipt_to_start_s,terminal_to_result_receipt_s
long5/full-goal-5-001,62,translate,look_forward_20cm,pixnav-e5d004e54f882d9e9e293225-step-1,0.20000000298023224,0.22295659104660628,OK,1789311430.4702208,1789311431.835858,1.365637346999847,0.9004973700000392,0.4580889339999885,0.007051042999819401,0.16326193153432503,0.9075484129998586,0,0.051094549000026745,18,18,0.24579965046166358,,18,0.0018417835235595703,0.02641892433166504
long5/full-goal-5-001,63,rotate,policy_turn,pixnav-c975562d844ef05eaa62f05c-step-2,0.5235987755982988,0.5501487121984557,OK,1789311432.0679538,1789311434.0869951,2.019041297000058,1.0851160500001242,0.9105116369998996,0.02341361000003417,0.2724801681946181,1.1085296600001584,0,0.0,0,0,,0.4771700616389032,0,-0.003252267837524414,0.09245491027832031
long5/full-goal-5-001,64,translate,forward,pixnav-882deffe5465127aa5dd3188-step-3,0.25,0.2720123863088074,OK,1789311434.3864472,1789311435.7303786,1.3439314400000058,1.0519302960001369,0.25279190799983553,0.03920923600003334,0.20240049321921233,1.0911395320001702,0,0.1988262779998422,21,2,0.2149974746797607,,21,0.0018053054809570312,0.13845038414001465
long5/full-goal-5-001,65,rotate,observation_or_alignment_turn,rotate,-1.3013418156003689,-1.303833266129996,OK,1789311436.1024132,1789311444.4896123,8.387199050999925,3.0474983229998998,5.316542700000127,0.023158027999897968,0.15545514756497314,2.173375264000015,2,0.0,0,0,,0.6221321176038949,0,,
long5/full-goal-5-001,66,rotate,observation_or_alignment_turn,rotate,0.5275265387320023,0.5079790396480249,OK,1789311445.4285731,1789311447.489919,2.0613457250001375,0.9519117209999877,1.0590158229999815,0.05041818100016826,0.24643078232206345,1.002329902000156,0,0.0,0,0,,0.5742175783857647,0,,
long5/full-goal-5-001,67,rotate,observation_or_alignment_turn,rotate,-1.027358465814107,-1.0120470051922843,OK,1789311449.4375691,1789311461.4300802,11.992511148000176,3.100579395000068,8.852776937000044,0.039154816000063875,0.08438991573178978,1.9375239030000557,3,0.0,0,0,,0.5698689689110938,0,,
long5/full-goal-5-001,68,rotate,observation_or_alignment_turn,rotate,1.8104505980236556,1.772189629665887,OK,1789311463.4309072,1789311468.3304093,4.899502076999852,3.202896129999999,1.6520397849999426,0.04456616199991004,0.3617081086637818,3.247462291999909,0,0.0,0,0,,0.5800364017486572,0,,
long5/full-goal-5-001,69,rotate,policy_turn,pixnav-040647109532f1884a1b7a58-preturn-0,-0.5235987755982988,-0.5054920593059785,OK,1789311469.5170484,1789311476.5275085,7.010460236999961,1.6464398139999048,5.355198940000037,0.008821483000019725,0.07210540281479401,0.9590809609999269,2,0.0,0,0,,0.5458843992889273,0,-0.0024335384368896484,0.09336042404174805
long5/full-goal-5-001,70,translate,look_forward_20cm,pixnav-8a41cfe43fa872b610611fdb-step-0,0.20000000298023224,0.2067905986833265,OK,1789311476.8395424,1789311478.1354885,1.2959460100000797,0.8971762419998868,0.35950165000008383,0.0392681180001091,0.15956729453822985,0.9364443599999959,0,0.0,18,0,0.24644164350362358,,18,0.0066564083099365234,0.012280464172363281
long5/full-goal-5-001,71,translate,look_forward_20cm,pixnav-37b6734eb0aaee75c32307c8-step-1,0.20000000298023224,0.20657362969333481,OK,1789311478.410397,1789311479.6306796,1.2202824840001085,0.9979330500000287,0.2042763530000684,0.01807308100001137,0.16928345067789766,1.0160061310000401,0,0.05389063600000554,20,18,0.2504940255483194,,20,0.014229059219360352,0.06392240524291992
long5/full-goal-5-001,72,rotate,policy_turn,pixnav-7d97dbc17b9dca59309458d3-step-2,-0.5235987755982988,-0.49027494869834054,OK,1789311479.8962479,1789311484.5832775,4.687029627999891,1.343305529999725,3.307829359000152,0.03589473900001394,0.10460248549944774,0.9795836759999474,2,0.0,0,0,,0.5477231263725111,0,-2.384185791015625e-07,0.03333759307861328
long5/full-goal-5-001,73,rotate,policy_turn,pixnav-120647ef861b2f312d441b26-preturn-0,-0.5235987755982988,-0.5135747502248216,OK,1789311484.769581,1789311489.18897,4.419388909999952,1.2331825909998315,3.1689616529999967,0.017244666000124198,0.11620944901742696,1.0171853879999162,1,0.0,0,0,,0.5537387074713314,0,0.0010411739349365234,0.019237995147705078
long5/full-goal-5-001,74,translate,forward,pixnav-6a3ab4613964534477174270-step-0,0.25,0.26695897676812197,OK,1789311489.4335837,1789311490.8826497,1.4490658529998655,1.050875865999842,0.35562361500001316,0.04256637200001023,0.18422832628031485,1.0934422379998523,0,0.24498797899991587,21,1,0.2636212684917436,,21,-0.010273218154907227,0.04793429374694824
long5/full-goal-5-001,75,translate,forward,pixnav-12345e74aefbf17f62ecfc16-step-1,0.25,0.2670239963025763,OK,1789311491.1680975,1789311492.4379065,1.269809122999959,1.0621037879998312,0.20068935600011173,0.007015979000016159,0.21028672063067616,1.0691197669998473,0,0.20015507900006924,21,21,0.24555450807645599,,21,0.01652050018310547,0.04999351501464844
long5/full-goal-5-001,76,translate,forward,pixnav-da94234bf89585e1efeea5cb-step-2,0.25,0.265966553849838,OK,1789311492.700374,1789311494.041428,1.3410542019998957,1.052052503999903,0.26179970099997263,0.02720199700002013,0.19832647588233626,1.079254500999923,0,0.19926238099992588,21,21,0.2408107955447148,,21,-0.007257223129272461,0.07541584968566895
long5/full-goal-5-001,77,translate,forward,pixnav-67f0e05b76c695efbbd4af8b-step-3,0.25,0.2511416757426443,OK,1789311494.3197503,1789311495.8855004,1.5657501769999271,1.0461409079998703,0.5097238119999474,0.009885457000109454,0.160397028486273,1.0560263649999797,0,0.249621285999865,21,21,0.20902519489538812,,21,-0.004009723663330078,0.023967504501342773
long5/full-goal-5-001,78,translate,look_forward_20cm,pixnav-a29eaa23a79465c935dd56fe-step-0,0.20000000298023224,0.21032264285724467,OK,1789311496.3068185,1789311497.5337732,1.2269547299999886,0.9491734799998994,0.25781081600007383,0.019970434000015302,0.17141842132777518,0.9691439139999147,0,0.10034404499992888,19,19,0.23813192586719123,,19,0.013476371765136719,0.0742957592010498
long5/full-goal-5-001,79,rotate,policy_turn,pixnav-7b5e168e59bb92b8806aaf1c-step-1,0.5235987755982988,0.4806355971348308,OK,1789311497.7872057,1789311500.4898567,2.7026510830000916,1.3040879570000925,1.3562731320000694,0.04228999399992972,0.17783856753025581,1.0883299090000946,1,0.0,0,0,,0.5187808144727215,0,-0.006806373596191406,0.02541637420654297
long5/full-goal-5-001,80,translate,forward,pixnav-55dc4030c090891b8f26e66a-step-2,0.25,0.26301286498289217,OK,1789311500.683402,1789311502.084458,1.4010560019999048,1.0540024449999237,0.30442717599999014,0.04262638099999094,0.18772473377756532,1.0966288259999146,0,0.20338555200009978,21,0,0.2809904378773975,,21,-0.003846883773803711,0.016243934631347656
long5/full-goal-5-001,81,translate,forward,pixnav-2f89e0249769651ea6369343-step-3,0.25,0.25334244742307477,OK,1789311502.340187,1789311503.7287977,1.3886105149999821,0.9991908219999459,0.34901305900007173,0.04040663399996447,0.1824431290750222,1.0395974559999104,0,0.1480831510000371,20,20,0.2985721569667869,,20,-0.004773855209350586,0.06741929054260254
long5/full-goal-5-001,82,rotate,observation_or_alignment_turn,rotate,-0.43708781851032424,-0.46687672616288756,OK,1789311503.954716,1789311510.1821575,6.227441638999835,1.265570185000115,4.940310550999811,0.02156090299990865,0.07497087138304692,0.8814728380000361,1,0.0,0,0,,0.5368931889533997,0,,
long5/full-goal-5-001,83,rotate,observation_or_alignment_turn,rotate,0.540341803055518,0.5126147442559748,OK,1789311511.4386775,1789311513.8367972,2.398119790999999,0.9986878690001504,1.3594463389999873,0.039985582999861435,0.2137569383230093,1.0386734520000118,0,0.0,0,0,,0.5651227235794067,0,,
long5/full-goal-5-001,84,rotate,observation_or_alignment_turn,rotate,-0.9919755078342324,-1.0293637524634547,OK,1789311515.4231386,1789311521.6952932,6.27215451699999,2.093325183000161,4.1726338339997255,0.006195500000103493,0.16411645307421502,1.7045423470001424,1,0.0,0,0,,0.5801822869291053,0,,
long5/full-goal-5-001,85,rotate,observation_or_alignment_turn,rotate,0.9943151614308943,1.0171604658915314,OK,1789311523.435225,1789311528.9434621,5.508237133999955,2.647042286999749,2.816383741000209,0.04481110599999738,0.18466170594091558,1.9916744919999019,2,0.0,0,0,,0.5251753330230713,0,,
long5/full-goal-5-001,86,rotate,policy_turn,pixnav-707c57b0d3c1fd0df4fb106b-preturn-0,-0.5235987755982988,-0.5138446630187783,OK,1789311535.0077384,1789311539.9792213,4.971482913000045,1.3989435290000074,3.550201028000174,0.02233835599986378,0.1033584288653822,1.072643964000008,1,0.0,0,0,,0.4982422049577312,0,0.017786264419555664,0.0316777229309082
long5/full-goal-5-001,87,translate,look_forward_20cm,pixnav-cd142af34129528ea249b745-step-0,0.20000000298023224,0.21138951620268548,OK,1789311540.2717867,1789311541.834014,1.5622273550000045,0.9011646849999124,0.6565279390001706,0.004534730999921521,0.1353129014967766,0.905699415999834,0,0.04901403899998513,18,10,0.2942808936502771,,18,-0.0035042762756347656,0.03942108154296875
long5/full-goal-5-001,88,translate,forward,pixnav-77a1806c18aed1d4822dde04-step-1,0.25,0.26221688695788725,OK,1789311542.1346903,1789311543.7504447,1.6157543140000143,1.0604213909998634,0.5135195400000612,0.04181338300008974,0.16228759823560956,1.1022347739999532,0,0.2302353499999299,20,20,0.320590873598696,,20,-0.0023076534271240234,0.008239269256591797
long5/full-goal-5-001,89,translate,forward,pixnav-5d5c3e181ed852969bf63542-step-2,0.25,0.2696338564737665,OK,1789311543.932782,1789311545.2769644,1.3441824779999934,0.9971953409999514,0.30079377500010196,0.04619336199993995,0.20059319392033303,1.0433887029998914,0,0.24987684500001706,20,20,0.3146932496361381,,20,2.288818359375e-05,0.050412654876708984
long5/full-goal-5-001,90,translate,forward,pixnav-1608576ac892c2056793c7b0-step-3,0.25,0.2570426128373794,OK,1789311545.606343,1789311547.127862,1.5215190199999142,1.1024193729999752,0.39890052400005516,0.02019912299988391,0.168938152897618,1.122618495999859,0,0.19971282199981033,22,22,0.2420547578483395,,22,-0.0100250244140625,0.0414121150970459
long5/full-goal-5-001,91,translate,forward,pixnav-9f861276a098b463f463ba70-step-0,0.25,0.24741893318982439,OK,1789311547.5242403,1789311549.0300472,1.5058069890001207,1.0398449090000668,0.45413801800009423,0.011824061999959667,0.16430985843286225,1.0516689710000264,0,0.30516560799992476,21,19,0.2186999166914528,,21,-0.02900981903076172,0.06053876876831055
long5/full-goal-5-001,92,translate,forward,pixnav-5c32ad4f9d5d4e42fc1b48ba-step-1,0.25,0.25503835378819695,OK,1789311549.318146,1789311550.7856188,1.467472818000033,1.0457628379999733,0.4076904880000711,0.014019491999988531,0.17379426089525785,1.0597823299999618,0,0.24955222299990965,21,17,0.23937166098254675,,21,0.004229068756103516,0.044622182846069336
long5/full-goal-5-001,93,translate,forward,pixnav-bc508642f44e893cbdefd91b-step-2,0.25,0.25244046393668956,OK,1789311551.0351198,1789311552.5848944,1.549774669000044,1.0536356519999117,0.4557423359999575,0.040396681000174794,0.16288849533175742,1.0940323330000865,0,0.29219329900001867,21,21,0.22258290751778215,,21,0.0014188289642333984,0.03822946548461914
long5/full-goal-5-001,94,translate,forward,pixnav-b365aabb66bfe5969e7444ef-step-3,0.25,0.2551724976167856,OK,1789311552.940751,1789311554.5887527,1.6480016560001332,1.0492343559999426,0.5616672670000753,0.03710003300011522,0.15483752500353373,1.0863343890000579,0,0.31549826400009806,21,17,0.24285887303689654,,21,0.0257110595703125,0.11131834983825684
long5/full-goal-5-001,95,translate,look_forward_20cm,pixnav-9e309b071a1c0e211889de71-step-0,0.20000000298023224,0.2129537218547442,OK,1789311555.1649787,1789311556.3798113,1.214832460000025,0.9374708919999648,0.25349315300013586,0.023868414999924426,0.17529472488308373,0.9613393069998892,0,0.09961274300007972,19,14,0.19129019402765532,,19,0.002377748489379883,0.06309366226196289
long5/full-goal-5-001,96,translate,forward,pixnav-54675910fcd0e3262839b280-step-1,0.25,0.2560567338726458,OK,1789311556.6871955,1789311558.2409098,1.5537142549999317,1.0612102190000314,0.4491504170000553,0.04335361899984491,0.16480297651169912,1.1045638379998763,0,0.24521879900021304,21,21,0.22748063501455673,,21,-0.0037844181060791016,0.05198216438293457
long5/full-goal-5-001,97,translate,forward,pixnav-857c31a6a476a9904128b975-step-2,0.25,0.26771316014780466,OK,1789311558.5438807,1789311559.9826696,1.4387889909999103,1.0744594010000128,0.33050889099990854,0.03382069899998896,0.18606839628495694,1.1082801000000018,0,0.19922399300003235,21,21,0.23378852746928067,,21,-0.012777328491210938,0.014459371566772461
long5/full-goal-5-001,98,translate,forward,pixnav-1c22e6f0104982c7246ef056-step-3,0.25,0.26160475520285353,OK,1789311560.2340367,1789311561.7798877,1.545850949999931,1.0506391379999513,0.45434386099987023,0.040867951000109315,0.1692302580678074,1.0915070890000607,0,0.24299704200007,21,21,0.22814401699285164,,21,0.002966642379760742,0.09678936004638672
long5/full-goal-5-001,99,rotate,observation_or_alignment_turn,rotate,0.5231586549386497,0.5644974202138326,OK,1789311563.461492,1789311566.4301395,2.968647576999956,1.004751664999958,1.9450695570001244,0.01882635499987373,0.19015305979307257,1.0235780199998317,0,0.0,0,0,,0.5432848036289215,0,,
long5/full-goal-5-001,100,rotate,observation_or_alignment_turn,rotate,-1.0877979080680464,-1.1086052361282919,OK,1789311567.4339705,1789311576.3855178,8.951547291999987,2.350631218999979,6.557163439000078,0.04375263399992946,0.12384509626833501,1.9998065559998395,1,0.0,0,0,,0.5944175124168396,0,,
long5/full-goal-5-001,101,rotate,observation_or_alignment_turn,rotate,0.5402278197608626,0.5667470791258689,OK,1789311577.4736235,1789311584.0284338,6.554810392000036,1.7135935099997823,4.834006333000389,0.007210548999864841,0.0864627724117799,1.052097073999903,3,0.0,0,0,,0.49665532282863745,0,,
long5/full-goal-5-001,102,translate,forward,pixnav-13c55e203e747ed0ecad0ca4-step-0,0.25,0.26657204545033886,OK,1789311592.0124617,1789311593.4217958,1.4093341880000025,0.9991938020000362,0.3935963349999838,0.016544050999982574,0.18914750505601044,1.0157378530000187,0,0.20247720699990168,20,15,0.20671026320511582,,20,-0.03681445121765137,0.018262147903442383
long5/full-goal-5-001,103,translate,forward,pixnav-be8d0a82f18f8d9ea16ee8ea-step-1,0.25,0.27330396935342666,OK,1789311593.636948,1789311595.009804,1.3728559870000936,1.0489194179999686,0.28404284400016877,0.03989372499995625,0.199076940291923,1.0888131429999248,0,0.24652717399999347,21,21,0.33520701546600146,,21,0.002445220947265625,0.018327951431274414
long5/full-goal-5-001,104,translate,forward,pixnav-95c6f831fe5b31bd3fb0f027-step-2,0.25,0.20078139379338067,MOTION_INHIBITED,1789311595.3002312,1789311596.2866836,0.9864523290000307,0.9540093780001371,0.0,0.03244295099989358,0.20353887145962066,,0,0.20345520199998646,19,19,0.25294568359211406,,19,-0.00302886962890625,0.004331350326538086
recaptured5/direct_goal-goal-4-002,0,translate,look_forward_20cm,pixnav-8205757ac6a52f927fa9e00d-step-0,0.20000000298023224,0.2079745939437418,OK,1789313759.4352148,1789313760.6777492,1.2425343830000202,0.8607114749997891,0.34234665199983283,0.03947625600039828,0.16737934723512468,0.9001877310001873,0,0.0,17,9,0.2096474091619918,,17,0.0006537437438964844,0.043431758880615234
recaptured5/direct_goal-goal-4-002,1,translate,look_forward_20cm,pixnav-e24e9e3c6f473bb72747a607-step-1,0.20000000298023224,0.20997266534762649,OK,1789313761.0032287,1789313762.2779884,1.2747598599999037,0.9615808929997911,0.29285932599987063,0.020319641000241973,0.16471546676065119,0.9819005340000331,0,0.048591339999802585,19,19,0.2377522318796351,,19,0.0027315616607666016,0.04536747932434082
recaptured5/direct_goal-goal-4-002,2,translate,look_forward_20cm,pixnav-b615704fb4f89dc32e94b49f-step-2,0.20000000298023224,0.2061955719769983,OK,1789313762.6658077,1789313763.8752177,1.2094099480000295,0.9561756180000884,0.2452283190000344,0.00800601099990672,0.17049270375026987,0.9641816289999952,0,0.09821645600004558,19,19,0.26231844731792064,,19,0.00593876838684082,0.0698692798614502
recaptured5/direct_goal-goal-4-002,3,translate,forward,pixnav-582d28ebe72f207e144562f5-step-3,0.25,0.2574530855126947,OK,1789313764.195153,1789313765.5298703,1.3347173060001296,1.051664566999989,0.25362495799981843,0.029427781000322284,0.1928895986853037,1.0810923480003112,0,0.1980202949998784,21,21,0.30439046306774104,,21,-0.004256010055541992,0.007132768630981445
recaptured5/direct_goal-goal-4-002,4,translate,forward,pixnav-ac7478f2e227327af0dffab7-step-4,0.25,0.25834283267277114,OK,1789313765.8463051,1789313767.2765536,1.430248427999686,1.1490061519998562,0.25270250899984603,0.02853976699998384,0.18062794380000383,1.17754591899984,0,0.20166038099978323,23,23,0.1839501679437997,,23,0.014141082763671875,0.07273340225219727
recaptured5/direct_goal-goal-4-002,5,translate,forward,pixnav-f3ab38ea14bf423a58bef589-step-5,0.25,0.25646563000295164,OK,1789313767.6724017,1789313768.9385047,1.2661030440003742,1.045675399999709,0.21523751600034302,0.005190128000322147,0.20256299929002922,1.0508655280000312,0,0.20112165099999402,21,21,0.24330343945270733,,21,0.002170562744140625,0.017444372177124023
recaptured5/direct_goal-goal-4-002,6,translate,forward,pixnav-18fbbc7e4caf3c9707dfe23e-step-6,0.25,0.25926131006416187,OK,1789313769.3111088,1789313770.7794263,1.4683175629998004,1.0928520839997873,0.35539332999996986,0.020072149000043282,0.1765703255190152,1.1129242329998306,0,0.20838992199969653,22,22,0.25015800635312363,,22,0.010943889617919922,0.04289054870605469
recaptured5/direct_goal-goal-4-002,7,translate,forward,pixnav-d90c429125a2318bc4831616-step-7,0.25,0.25072018133622437,OK,1789313771.18719,1789313772.5835717,1.3963816919999772,0.9992281080003522,0.3604105879999224,0.036742995999702543,0.17954989153225626,1.0359711040000548,0,0.14528648599980443,20,20,0.31423584330440457,,20,0.0059051513671875,0.07326126098632812
recaptured5/direct_goal-goal-4-002,8,translate,forward,pixnav-d7c9d299cecca13efcf9c045-step-8,0.25,0.2665673250870558,OK,1789313772.9277155,1789313774.3301497,1.402433996000127,1.0500890399998752,0.30032435000020996,0.05202060600004188,0.19007477417641808,1.1021096459999171,0,0.24920439900006386,21,21,0.31171006424580255,,21,-0.010511398315429688,0.06252241134643555
recaptured5/direct_goal-goal-4-002,9,translate,forward,pixnav-6fa067d3d8a90db46c5bd05a-step-9,0.25,0.25368544319882735,OK,1789313774.684627,1789313775.9299061,1.2452789989997655,0.9978395889997955,0.20687536400009776,0.04056404599987218,0.20371775594271876,1.0384036349996677,0,0.19779535299994677,20,20,0.2381580637096561,,20,0.0024580955505371094,0.026039838790893555
recaptured5/direct_goal-goal-4-002,10,translate,forward,pixnav-0ca15895da88c864a566d1c2-step-10,0.25,0.26066365468897784,OK,1789313776.2852845,1789313777.789165,1.5038805509998383,1.0947666980000577,0.3657807730000968,0.04333307999968383,0.1733273660036886,1.1380997779997415,0,0.2489651280002363,22,22,0.2584150064512667,,22,-0.0150604248046875,0.06400704383850098
recaptured5/direct_goal-goal-4-002,11,translate,look_forward_20cm,pixnav-2454970906d36e7e8ac6c44a-step-11,0.20000000298023224,0.2157569179500289,OK,1789313778.2299335,1789313779.382133,1.1521995350003635,0.8996661959999983,0.20809521800038056,0.044438120999984676,0.1872565570424057,0.944104316999983,0,0.04714616199999,18,18,0.26238010417226953,,18,0.0058405399322509766,0.022264957427978516
recaptured5/direct_goal-goal-4-002,12,translate,look_forward_20cm,pixnav-65bacab2d04e46f35fc4f813-step-12,0.20000000298023224,0.20144629520372934,OK,1789313779.832712,1789313781.0903392,1.2576272189999145,0.9477790840001035,0.26689973299971825,0.042948402000092756,0.16017965591101208,0.9907274860001962,0,0.10021638199987137,19,19,0.2610752907106127,,19,-0.0009980201721191406,0.027425765991210938
recaptured5/direct_goal-goal-4-002,13,translate,look_forward_20cm,pixnav-9356b280dea2d414b2dd9a11-step-13,0.20000000298023224,0.20271311724159155,OK,1789313781.4000862,1789313782.5879447,1.187858494000011,0.9983208099997682,0.16442501200026527,0.025112671999977465,0.17065426417836405,1.0234334819997457,0,0.053725461999874824,20,20,0.24094164098872528,,20,-0.003464937210083008,0.021671295166015625
recaptured5/direct_goal-goal-4-002,14,translate,look_forward_20cm,pixnav-1d73daa163c68701c6cfceda-step-14,0.20000000298023224,0.19879053377772282,OK,1789313782.9964685,1789313784.433412,1.4369435720000183,0.9486799480000627,0.45562130099960996,0.03264232300034564,0.13834261668399062,0.9813222710004084,0,0.10112295499993706,19,19,0.19933637787588393,,19,0.0076694488525390625,0.04369497299194336
recaptured5/direct_goal-goal-4-002,15,translate,look_forward_20cm,pixnav-1a2e155fbb9a3be8e0807583-step-15,0.20000000298023224,0.19628953147216416,OK,1789313784.951285,1789313786.3758376,1.4245527130001392,0.9960296859999289,0.40196668499993393,0.026556342000276345,0.1377902900193662,1.0225860280002053,0,0.10535117800009175,20,20,0.22677803756372444,,20,0.0044977664947509766,0.0839693546295166
recaptured5/direct_goal-goal-4-002,16,translate,look_forward_20cm,pixnav-9f73bad1dc0295434c0bc8fc-step-16,0.20000000298023224,0.19894907861226235,OK,1789313786.8410585,1789313788.2766209,1.4355622759999278,0.948977534000278,0.45332932199971765,0.0332554199999322,0.13858617068610707,0.9822329540002102,0,0.05120574200009287,19,19,0.19518730704239245,,19,0.002210378646850586,0.08634805679321289
recaptured5/direct_goal-goal-4-002,17,translate,forward,pixnav-fad45b92f42b2a6f55b8a5b4-step-17,0.25,0.2673029566360887,OK,1789313788.7369604,1789313790.181843,1.4448826610000651,1.0991977369999404,0.30847097900004883,0.03721394500007591,0.18499976769814436,1.1364116820000163,0,0.19468489200016847,22,22,0.26557331175617316,,22,-0.00690770149230957,0.047052860260009766
recaptured5/direct_goal-goal-4-002,18,translate,look_forward_20cm,pixnav-2ecb8386973f7a9a9cb92127-step-18,0.20000000298023224,0.21197870520097944,OK,1789313790.5424597,1789313791.7306883,1.1882286860000022,0.8948571070000071,0.2573341329998584,0.0360374460001367,0.17839891234622074,0.9308945530001438,0,0.049183245999756764,18,18,0.2479198268710598,,18,-0.0022652149200439453,0.042700767517089844
recaptured5/direct_goal-goal-4-002,19,translate,forward,pixnav-560a012756f0edd30f64f0f6-step-19,0.25,0.24876018953185797,OK,1789313792.1906924,1789313793.5798943,1.3892017859998305,1.0440681420000146,0.3054593429997112,0.039674301000104606,0.17906699519020652,1.0837424430001192,0,0.2011819470003502,21,21,0.30330678445117465,,21,0.008187532424926758,0.050133705139160156
recaptured5/direct_goal-goal-4-003,0,translate,look_forward_20cm,pixnav-afcb3ed6dd09eb92131761c7-step-0,0.20000000298023224,0.21960415080883533,OK,1789314142.6369126,1789314143.911694,1.27478155100016,0.9493260529998224,0.312163024000256,0.013292474000081711,0.1722680647806204,0.9626185269999041,0,0.09601372699989952,19,3,0.25532474695358426,,19,-0.009728431701660156,0.0712740421295166
recaptured5/direct_goal-goal-4-003,1,translate,look_forward_20cm,pixnav-99fc3e23b96dede3db65e817-step-1,0.20000000298023224,0.20440330708047735,OK,1789314144.2788074,1789314145.7145321,1.4357248209998943,0.9875401199997214,0.41598834700016596,0.03219635400000698,0.1423694179349236,1.0197364739997283,0,0.05004319699992266,20,20,0.19878316242779875,,20,0.00901937484741211,0.017424821853637695
recaptured5/direct_goal-goal-4-003,2,translate,look_forward_20cm,pixnav-4ca49518b18393ee2eb368a4-step-2,0.20000000298023224,0.19889253204933535,OK,1789314145.9881299,1789314147.4019952,1.4138652450001246,0.9990570119998665,0.40315549400020245,0.01165273900005559,0.1406729055351508,1.010709750999922,0,0.09959870500006218,20,20,0.21808124943514826,,20,-0.0009381771087646484,0.02687692642211914
recaptured5/direct_goal-goal-4-003,3,translate,forward,pixnav-7a843b94169d23d46bd01275-step-3,0.25,0.26099092772281307,OK,1789314147.693431,1789314149.0028334,1.3094025640002656,1.0996230539999488,0.20465252600024542,0.0051269840000713884,0.19932061758415812,1.1047500380000201,0,0.25201011600029233,22,22,0.2773261537771501,,22,0.014055967330932617,0.04819369316101074
recaptured5/direct_goal-goal-4-003,4,translate,forward,pixnav-84237c4bff2feec6425d1bd6-step-4,0.25,0.25891369918872376,OK,1789314149.2939272,1789314150.6493678,1.3554406089997428,1.0952996290002375,0.2516279649998978,0.008513014999607549,0.191018106931141,1.103812643999845,0,0.24532995800018398,22,22,0.2635547929028327,,22,0.006510257720947266,0.0742192268371582
recaptured5/direct_goal-goal-4-003,5,translate,forward,pixnav-2b2143aec87f18e765588aa5-step-5,0.25,0.2671662734416953,OK,1789314150.9624426,1789314152.4026637,1.4402210520001972,1.1051554430000579,0.2982557830000587,0.03680982600008065,0.1855036579771219,1.1419652690001385,0,0.19906393300016134,22,22,0.231855483519819,,22,0.0019826889038085938,0.021456241607666016
recaptured5/direct_goal-goal-4-003,6,translate,forward,pixnav-9c2ce417b222e3a896f19678-step-6,0.25,0.2561708509259399,OK,1789314152.761687,1789314154.001426,1.239739046000068,0.9999625130003551,0.20173043399972812,0.03804609899998468,0.20663288113128112,1.0380086120003398,0,0.14425468700028432,20,20,0.24740876116674881,,20,0.007110118865966797,0.06261205673217773
recaptured5/direct_goal-goal-4-003,7,translate,forward,pixnav-8e5ef064303689ab3d675f48-step-7,0.25,0.26614617101204574,OK,1789314154.4167743,1789314155.8491657,1.4323913960001846,1.0994000569999116,0.3018048550002277,0.03118648400004531,0.18580548009100958,1.130586540999957,0,0.1954550499999641,22,22,0.260948054371264,,22,-0.010319709777832031,0.016228437423706055
recaptured5/direct_goal-goal-4-003,8,translate,forward,pixnav-6cdf6912c266f635ba42d919-step-8,0.25,0.25573964808400296,OK,1789314156.1989658,1789314157.4508805,1.2519147570001223,1.0008641809999972,0.19998618399995394,0.05106439200017121,0.20427880305270493,1.0519285730001684,0,0.2000730019999537,20,20,0.27189636565874103,,20,0.01006174087524414,0.040204524993896484
recaptured5/direct_goal-goal-4-003,9,translate,forward,pixnav-39b1b6302625d40024008462-step-9,0.25,0.2672762621095733,OK,1789314157.8178852,1789314159.2538214,1.435936201000004,1.1046127929998875,0.29909537399998953,0.03222803400012708,0.18613380032026403,1.1368408270000145,0,0.20104463000006945,22,22,0.24548951313762535,,22,0.0005252361297607422,0.03802371025085449
recaptured5/direct_goal-goal-4-003,10,translate,forward,pixnav-e916eb3aef60e5607ab38933-step-10,0.25,0.2582574126217185,OK,1789314159.632925,1789314160.9597461,1.3268210410001302,1.0042449879997548,0.3069456910002373,0.01563036200013812,0.19464374217871114,1.019875349999893,0,0.1988892070003203,20,20,0.3158114971356641,,20,0.00767207145690918,0.021571874618530273
recaptured5/direct_goal-goal-4-003,11,translate,forward,pixnav-74410764dd182807032b4c2e-step-11,0.25,0.26010801203494,OK,1789314161.321957,1789314162.7543268,1.4323697390000234,1.0622593610000877,0.34468964000006963,0.025420737999866105,0.18159278638246612,1.0876800989999538,0,0.20344766900007016,21,21,0.234970612091747,,21,0.007409095764160156,0.035775184631347656
recaptured5/direct_goal-goal-4-003,12,translate,forward,pixnav-32fe2582b76719f5ecd8d339-step-12,0.25,0.25503705453844316,OK,1789314163.1084635,1789314164.5124764,1.404012856999998,1.0507670680003685,0.31073332500000106,0.04251246399962838,0.18164866031454266,1.0932795319999968,0,0.24473006900007022,21,21,0.2410591734527116,,21,0.0025544166564941406,0.007338523864746094
